id,lead_id,unit_value,unit_location,expected_value,actual_value,date_of_reservation,reservation_update_date,date_of_contraction,property_type_id,area_id,compound_id,sale_category,years_of_payment,property_type
347,8981,3565760.0,,,,2019-02-14 00:00:00,,2019-04-24 00:00:00,21,,,,,Apartment
1839,76584,981530.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
8480,36658,5100000.0,New Cairo,,5100000.0,2023-08-31 00:00:00,2023-09-01 10:12:00,2023-09-05 00:00:00,8,2.0,838.0,Primary,5.0,Office
8420,180241,8507250.0,North Coast,,8507250.0,2023-08-28 00:00:00,,2023-08-28 00:00:00,5,3.0,692.0,Primary,7.0,Chalet
9761,165171,16000000.0,Ain Sokhna,,16000000.0,2023-11-01 00:00:00,2023-11-02 11:20:00,2023-11-02 00:00:00,7,4.0,220.0,Primary,5.0,Townhouse
783,31772,11386888.0,North Coast,,,2021-04-15 00:00:00,,2021-04-15 00:00:00,21,3.0,235.0,Primary,,Apartment
786,32229,1954000.0,New Capital City,,,2021-04-11 00:00:00,,2021-05-10 00:00:00,21,9.0,449.0,Primary,,Apartment
8394,19911,10365000.0,North Coast,,10365000.0,2023-08-27 00:00:00,2023-08-27 14:36:00,2023-08-31 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
8286,267980,9125000.0,North Coast,9000000.0,,2023-08-17 00:00:00,,2023-09-07 00:00:00,5,3.0,452.0,Primary,7.0,Chalet
1834,76584,991810.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
1033,25987,6260800.0,El Gouna,,,2021-09-14 00:00:00,,2021-09-14 00:00:00,21,5.0,123.0,Primary,7.0,Apartment
978,24936,3234243.0,North Coast,,,2021-07-30 00:00:00,,2021-08-24 00:00:00,5,3.0,45.0,Primary,,Chalet
7302,206911,6597006.0,North Coast,,6597006.0,2023-05-31 00:00:00,2023-05-31 00:00:00,2023-06-04 00:00:00,5,3.0,757.0,Primary,8.0,Chalet
8486,42,14670000.0,North Coast,,14670000.0,2023-08-29 00:00:00,,2023-09-02 00:00:00,1,3.0,522.0,Primary,8.0,Villa
4920,176044,1747000.0,North Coast,,1747000.0,2023-02-12 00:00:00,,2023-02-12 00:00:00,5,3.0,165.0,Primary,7.0,Chalet
4150,175812,8792200.0,El Sheikh Zayed,,8792200.0,2023-01-16 00:00:00,,2023-01-17 00:00:00,6,26.0,836.0,Primary,9.0,Twinhouse
537,308,6050000.0,,,,2018-03-28 00:00:00,,2018-03-28 00:00:00,12,,,,,Family House
1008,46524,3867150.0,North Coast,,,2021-09-05 00:00:00,,2022-02-28 00:00:00,5,3.0,528.0,Primary,,Chalet
10659,326265,3840900.0,New Capital City,,3840900.0,2023-12-04 00:00:00,,2023-12-11 00:00:00,21,9.0,1050.0,Primary,9.0,Apartment
7266,210046,6441000.0,North Coast,,6441000.0,2023-05-28 00:00:00,2023-05-29 00:00:00,2023-06-15 00:00:00,5,3.0,752.0,Primary,9.0,Chalet
6882,133915,3621000.0,North Coast,,3621000.0,2023-05-07 00:00:00,2023-05-07 00:00:00,2023-05-23 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
6094,193316,3508000.0,North Coast,3800000.0,3508000.0,2023-03-12 00:00:00,,2023-03-12 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
3439,126735,3952000.0,North Coast,,3952000.0,2022-10-27 00:00:00,2022-10-27 00:00:00,2022-11-09 00:00:00,5,3.0,752.0,Primary,,Chalet
1046,19032,3599000.0,North Coast,3000000.0,,2021-09-28 00:00:00,,2021-09-28 00:00:00,5,3.0,510.0,Primary,,Chalet
1098,51382,4974937.0,New Capital City,,,2021-09-16 00:00:00,,2021-09-16 00:00:00,8,9.0,539.0,Primary,,Office
877,39999,9850888.0,North Coast,,,2021-07-24 00:00:00,,2021-07-29 00:00:00,5,3.0,235.0,Primary,,Chalet
8767,281170,33797000.0,North Coast,,33797000.0,2023-09-04 00:00:00,,2023-09-19 00:00:00,6,3.0,530.0,Primary,6.0,Twinhouse
448,7766,1220000.0,,,,2018-08-14 00:00:00,,2018-08-14 00:00:00,21,,,,,Apartment
6648,138152,21409477.0,New Cairo,,21409477.0,2023-03-13 00:00:00,2023-04-09 00:00:00,2023-04-24 00:00:00,1,2.0,742.0,Primary,7.0,Villa
1838,76584,981530.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
1835,76584,981530.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
1836,76584,981530.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
6881,192384,5527206.0,North Coast,,5527206.0,2023-05-07 00:00:00,,2023-05-07 00:00:00,5,3.0,45.0,Primary,8.0,Chalet
1833,76584,991810.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
7096,192384,4080000.0,New Capital City,,4080000.0,2023-05-20 00:00:00,,2023-05-03 00:00:00,8,9.0,748.0,Developer Commercial Sale,7.0,Office
9040,143957,1741000.0,6th of October City,,10010000.0,2023-08-31 21:00:00,2023-04-13 00:00:00,2023-09-28 21:00:00,21,1.0,258.0,Primary,9.0,Apartment
1832,76584,991810.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,8,9.0,656.0,Primary,,Office
1192,54114,4351000.0,6th October,,,2021-10-03 00:00:00,,2021-10-24 00:00:00,8,1.0,274.0,Primary,,Office
6802,192384,4070000.0,North Coast,,4070000.0,2023-05-02 00:00:00,,2023-05-02 00:00:00,5,3.0,522.0,Primary,8.0,Chalet
8951,281170,17683000.0,North Coast,17682000.0,17683000.0,2023-09-25 00:00:00,,2023-10-03 00:00:00,5,3.0,510.0,Primary,6.0,Chalet
3539,149388,3411000.0,North Coast,3411200.0,3411000.0,2022-11-17 00:00:00,,2022-11-20 00:00:00,5,3.0,692.0,Primary,7.0,Chalet
1621,36010,3477000.0,North Coast,,,2022-01-25 00:00:00,,2022-02-03 00:00:00,5,3.0,510.0,Primary,,Chalet
7820,83552,6096000.0,North Coast,6096000.0,,2023-07-20 00:00:00,,2023-08-27 00:00:00,5,3.0,929.0,Primary,8.0,Chalet
2044,77224,12980000.0,El Shorouk,,,2022-04-03 00:00:00,,2022-04-03 00:00:00,1,8.0,13.0,Primary,,Villa
1283,57750,4586004.0,New Capital City,,,2021-11-02 00:00:00,,2021-11-07 00:00:00,8,9.0,539.0,Primary,,Office
11635,397,13180000.0,,,13180000.0,,,2024-01-30 10:36:00,21,2.0,38.0,Primary,8.0,Apartment
1360,57043,2280000.0,Ain Sokhna,,,2021-11-07 00:00:00,,2021-11-24 00:00:00,5,4.0,611.0,Primary,,Chalet
3733,163780,2732000.0,Ain Sokhna,2600000.0,2732000.0,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-02-05 00:00:00,5,4.0,87.0,Primary,4.0,Chalet
7936,259208,6157000.0,North Coast,,6157000.0,2023-07-24 00:00:00,,2023-07-31 00:00:00,5,3.0,305.0,Primary,8.0,Chalet
11831,386034,5798519.0,New Cairo,,5798519.0,2024-02-05 00:00:00,,2024-02-07 00:00:00,21,2.0,147.0,Primary,8.0,Apartment
4277,95187,553004.0,Ain Sokhna,,4837004.0,2022-11-03 00:00:00,,2023-01-23 00:00:00,5,4.0,88.0,Primary,10.0,Chalet
7080,180105,11052002.0,North Coast,11052000.0,11052002.0,2023-05-18 00:00:00,,2023-06-07 00:00:00,5,3.0,757.0,Primary,8.0,Chalet
4061,97340,10643000.0,New Cairo,,10643000.0,2023-01-12 00:00:00,2023-01-12 00:00:00,2023-02-08 00:00:00,5,2.0,345.0,Primary,8.0,Chalet
4281,150344,7300000.0,North Coast,7200000.0,7300000.0,2023-01-31 00:00:00,2023-02-01 00:00:00,2023-05-19 00:00:00,5,3.0,717.0,Primary,6.0,Chalet
7573,143957,1371115.0,North Coast,2500000.0,2742230.0,2023-06-08 00:00:00,2023-06-08 00:00:00,2023-06-08 00:00:00,5,3.0,935.0,Primary,8.0,Chalet
3796,166284,2283244.0,Ain Sokhna,2600000.0,2283244.0,2022-12-22 00:00:00,2022-12-23 00:00:00,2023-02-15 00:00:00,5,4.0,191.0,Primary,6.0,Chalet
4637,180105,7214762.0,New Cairo,,7214762.0,2023-02-02 00:00:00,,2023-02-05 00:00:00,8,2.0,658.0,Developer Commercial Sale,7.0,Office
7543,209205,5087616.0,Ain Sokhna,,5087616.0,2023-06-08 00:00:00,,2023-06-21 00:00:00,5,4.0,191.0,Primary,5.0,Chalet
1799,75121,4165080.0,North Coast,3262080.0,,2022-03-07 00:00:00,,2022-03-07 00:00:00,5,3.0,510.0,Primary,,Chalet
8662,94852,12720000.0,North Coast,12700000.0,,2023-09-12 00:00:00,,2023-09-19 00:00:00,5,3.0,522.0,Primary,8.0,Chalet
2645,94743,3105000.0,North Coast,,3105000.0,2022-05-25 00:00:00,,2023-01-18 00:00:00,21,3.0,692.0,Primary,7.0,Apartment
10963,324,12459000.0,,,12459000.0,,,2023-12-24 14:16:00,21,26.0,274.0,Primary,8.0,Apartment
942,46099,4150000.0,North Coast,,,2021-08-09 00:00:00,,2021-08-09 00:00:00,5,3.0,,Primary,,Chalet
6483,33201,3190000.0,North Coast,,3190000.0,2023-03-15 00:00:00,,2023-03-19 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
11836,410425,,Mostakbal City,7500000.0,,,,,21,10.0,996.0,,,Apartment
5531,185694,5176000.0,Hurghada,5200000.0,5176000.0,2023-02-26 00:00:00,2023-02-27 00:00:00,2023-03-30 00:00:00,5,18.0,454.0,Primary,6.0,Chalet
6848,215708,2168574.0,New Capital City,2314000.0,2168574.0,2023-05-10 00:00:00,,2023-05-10 00:00:00,21,9.0,546.0,Primary,7.0,Apartment
3830,158946,17687000.0,New Cairo,,17687000.0,2022-12-22 00:00:00,2022-12-22 00:00:00,2023-01-10 00:00:00,21,2.0,11.0,Primary,3.0,Apartment
7456,215047,3623000.0,North Coast,,3623000.0,2023-06-11 00:00:00,2023-06-14 00:00:00,2023-06-24 00:00:00,5,3.0,505.0,Primary,9.0,Chalet
3933,169959,3231000.0,Mostakbal City,3231000.0,3231000.0,2023-01-03 00:00:00,,2023-01-03 00:00:00,21,10.0,217.0,Primary,9.0,Apartment
3829,158946,13964000.0,New Cairo,,13964000.0,2022-12-22 00:00:00,2022-12-22 00:00:00,2023-01-10 00:00:00,21,2.0,11.0,Primary,3.0,Apartment
6906,66702,5130417.0,North Coast,5100000.0,5130417.0,2023-05-14 00:00:00,,2023-05-15 00:00:00,5,3.0,761.0,Primary,8.0,Chalet
6997,143957,1371115.0,North Coast,2500000.0,2742230.0,2023-06-08 00:00:00,2023-06-08 00:00:00,2023-06-22 00:00:00,5,3.0,935.0,Primary,8.0,Chalet
11177,290486,,North Coast,12000000.0,,,,,5,3.0,717.0,,,Chalet
6566,178462,4985200.0,6th of October City,,4985200.0,2023-04-02 00:00:00,2023-04-02 00:00:00,2023-04-13 00:00:00,21,1.0,274.0,Primary,8.0,Apartment
4803,180773,5869309.0,New Cairo,,5869309.0,2023-02-07 00:00:00,,2023-02-07 00:00:00,21,2.0,399.0,Primary,8.0,Apartment
7348,221690,4008000.0,North Coast,,4008000.0,2023-06-03 00:00:00,2023-06-03 00:00:00,2023-06-08 00:00:00,5,3.0,752.0,Primary,9.0,Chalet
10874,369297,14170379.0,Mostakbal City,,14170379.0,2023-12-18 00:00:00,2023-12-20 14:28:00,2023-12-27 00:00:00,21,10.0,996.0,Primary,8.0,Apartment
6738,196528,3370000.0,Ain Sokhna,3370000.0,3370000.0,2023-04-26 00:00:00,,2023-05-22 00:00:00,5,4.0,87.0,Primary,8.0,Chalet
11641,381721,6216210.0,6th of October City,,6216210.0,2024-01-30 00:00:00,2024-01-30 13:01:00,2024-02-01 00:00:00,21,1.0,1041.0,Primary,8.0,Apartment
7467,209811,3220000.0,North Coast,,3220000.0,2023-06-14 00:00:00,2023-06-15 00:00:00,2023-07-13 00:00:00,5,3.0,522.0,Primary,8.0,Chalet
6541,200851,3793196.0,New Cairo,3700000.0,3793196.0,2023-03-27 00:00:00,,2023-04-11 00:00:00,21,2.0,186.0,Primary,5.0,Apartment
10635,21352,6306018.0,New Capital City,,6306018.0,2023-12-09 00:00:00,2023-12-10 15:34:00,2023-12-10 00:00:00,21,9.0,281.0,Primary,7.0,Apartment
6804,71129,4195000.0,6th of October City,,4195000.0,2023-03-15 00:00:00,,2023-05-02 00:00:00,21,1.0,798.0,Primary,8.0,Apartment
3774,164437,2923000.0,Mostakbal City,2923000.0,2923000.0,2022-12-15 00:00:00,2022-12-18 00:00:00,2023-01-29 00:00:00,21,10.0,217.0,Primary,10.0,Apartment
7257,225255,3560869.0,North Coast,3500000.0,3560869.0,2023-06-04 00:00:00,2023-06-04 00:00:00,2023-06-08 00:00:00,5,3.0,692.0,Primary,7.0,Chalet
319,23618,1404296.0,SILA,,,2020-06-01 00:00:00,,2020-06-09 00:00:00,21,,,,,Apartment
3432,107708,11526000.0,New Cairo,,11526000.0,2022-10-27 00:00:00,2022-10-27 00:00:00,2022-12-25 00:00:00,10,2.0,192.0,Developer Commercial Sale,5.0,Retail
515,18675,2218167.0,,,,2019-09-30 00:00:00,,2019-09-30 00:00:00,21,,,,,Apartment
3935,107708,6473000.0,New Cairo,,6473000.0,2023-01-01 00:00:00,2023-01-03 00:00:00,2023-01-15 00:00:00,8,2.0,345.0,Developer Commercial Sale,7.0,Office
10038,155,2618000.0,,,2618000.0,,,2023-11-14 16:14:00,21,9.0,1058.0,Primary,4.0,Apartment
8861,300382,13735000.0,El Sheikh Zayed,,13735000.0,2023-09-18 00:00:00,2023-09-21 12:42:00,2023-12-04 00:00:00,21,26.0,877.0,Primary,7.0,Apartment
3779,165159,3770000.0,New Cairo,,3770000.0,2022-12-17 00:00:00,2022-12-18 00:00:00,2022-12-27 00:00:00,8,2.0,511.0,Primary,6.0,Office
3530,149280,1470528.0,New Capital City,,1470528.0,2022-11-09 00:00:00,2022-11-10 00:00:00,2022-12-14 00:00:00,8,9.0,271.0,Primary,10.0,Office
9588,329939,9646865.0,New Cairo,,9751227.0,2023-10-22 00:00:00,2023-10-26 06:48:00,2023-11-21 00:00:00,1,2.0,186.0,Primary,8.0,Villa
11642,398626,,North Coast,9000000.0,,,,,5,3.0,532.0,,,Chalet
8344,253191,5508900.0,El Sheikh Zayed,,10997800.0,2023-08-21 00:00:00,2023-08-23 14:01:00,2023-08-29 00:00:00,8,26.0,274.0,Primary,6.0,Office
6653,97751,225000.0,New Cairo,225000.0,225000.0,2023-02-05 00:00:00,,2023-05-09 00:00:00,8,2.0,430.0,Primary,0.0,Office
3241,101160,4806000.0,North Coast,,4806000.0,2022-09-28 00:00:00,2022-09-28 00:00:00,2022-10-02 00:00:00,5,3.0,752.0,Primary,,Chalet
6370,175739,3877000.0,North Coast,3800000.0,3877000.0,2023-03-28 00:00:00,2023-03-28 00:00:00,2023-04-29 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
7205,223913,3590000.0,North Coast,,3590000.0,2023-05-22 00:00:00,,2023-05-23 00:00:00,5,3.0,752.0,Primary,8.0,Chalet
5462,94213,3919000.0,New Cairo,,3919000.0,2023-02-20 00:00:00,,2023-02-20 00:00:00,13,2.0,891.0,Developer Commercial Sale,0.0,Clinic
4242,175756,4460831.0,6th of October City,4796224.0,4460831.0,2023-01-25 00:00:00,2023-01-25 00:00:00,2023-02-22 00:00:00,21,1.0,223.0,Primary,4.0,Apartment
10067,335638,7035750.0,El Sheikh Zayed,6000000.0,,2023-12-13 00:00:00,2023-12-14 11:36:00,2024-01-17 00:00:00,21,26.0,1065.0,Primary,6.0,Apartment
7139,793,5162000.0,Ain Sokhna,,5162000.0,2023-02-14 00:00:00,2023-02-15 00:00:00,2023-02-25 00:00:00,5,4.0,90.0,Primary,9.0,Chalet
4804,181910,3851000.0,Ain Sokhna,,3851000.0,2023-02-07 00:00:00,,2023-02-07 00:00:00,5,4.0,90.0,Primary,9.0,Chalet
6704,204818,3100000.0,Ain Sokhna,,3100000.0,2023-04-13 00:00:00,,2023-04-16 00:00:00,5,4.0,90.0,Primary,10.0,Chalet
11050,299528,4605000.0,New Capital City,,4605000.0,2023-12-27 00:00:00,,2023-12-27 00:00:00,21,9.0,1058.0,Primary,7.0,Apartment
11032,371499,5177931.0,New Capital City,,5177931.0,2023-12-26 00:00:00,,2023-12-27 00:00:00,8,9.0,604.0,Developer Commercial Sale,6.0,Office
744,30225,20033120.0,El Shorouk,,,2021-03-04 00:00:00,,,21,8.0,,,,Apartment
10114,170,6130763.0,,,6130763.0,,,2023-11-19 10:12:00,21,10.0,996.0,Primary,8.0,Apartment
8554,80,8007300.0,North Coast,,8007300.0,2023-08-26 00:00:00,,2023-09-06 00:00:00,5,3.0,788.0,Primary,8.0,Chalet
2038,38757,3470000.0,North Coast,,,2021-09-06 00:00:00,,2022-04-03 00:00:00,5,3.0,528.0,Primary,,Chalet
3921,170014,1727000.0,Mostakbal City,1700000.0,1727000.0,2022-12-29 00:00:00,2023-01-03 00:00:00,2023-01-13 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
10144,180,5906959.0,,,5906959.0,,,2023-11-19 16:12:00,21,10.0,996.0,Primary,5.0,Apartment
11847,408245,,Mostakbal City,8500000.0,,,,,21,10.0,996.0,,,Apartment
10523,243,5000000.0,,,5000000.0,,,2023-12-06 01:43:00,21,26.0,711.0,Resale Buyer,0.0,Apartment
10980,378982,7198286.0,New Cairo,,7198286.0,2023-12-10 00:00:00,,2023-12-25 00:00:00,3,2.0,186.0,Primary,8.0,Duplex
10904,309,4851840.0,,,4851840.0,,,2023-12-21 12:03:00,21,2.0,1037.0,Primary,8.0,Apartment
11852,247513,,New Cairo,6850000.0,,,,,21,2.0,1037.0,,,Apartment
11196,376030,12731404.0,New Cairo,12000000.0,,2024-02-01 00:00:00,,2024-02-03 00:00:00,7,2.0,147.0,Primary,8.0,Townhouse
8254,253191,6868785.0,6th of October City,,13737570.0,2023-08-08 00:00:00,2023-08-10 00:00:00,2023-08-16 00:00:00,7,1.0,391.0,Primary,5.0,Townhouse
11854,256556,44420000.0,New Cairo,,44420000.0,2024-02-07 00:00:00,,2024-02-07 00:00:00,1,2.0,148.0,Primary,8.5,Villa
10990,331,10580000.0,,,10580000.0,,,2023-12-25 14:06:00,21,2.0,38.0,Primary,9.0,Apartment
11202,356,10833000.0,,,10833000.0,,,2024-01-10 11:47:00,21,26.0,274.0,Primary,8.0,Apartment
9914,320022,4335800.0,6th of October City,,4335800.0,2023-11-08 00:00:00,2023-11-08 19:32:00,2023-11-15 00:00:00,21,1.0,1039.0,Primary,10.0,Apartment
8547,139847,7188385.0,North Coast,,4678000.0,2023-08-08 00:00:00,2023-09-06 09:39:00,2023-09-06 00:00:00,5,3.0,521.0,Primary,8.0,Chalet
8977,13917,13500000.0,North Coast,13500000.0,13500000.0,2023-09-23 00:00:00,,2023-09-28 00:00:00,5,3.0,161.0,Primary,7.0,Chalet
8548,139847,6208780.0,North Coast,,3972000.0,2023-08-08 00:00:00,2023-09-06 09:41:00,2023-09-06 00:00:00,5,3.0,521.0,Primary,8.0,Chalet
10861,366503,7880168.0,6th of October City,,7880168.0,2023-12-19 00:00:00,,2023-12-19 00:00:00,21,1.0,223.0,Primary,10.0,Apartment
10092,342284,4616602.0,Mostakbal City,4500000.0,,2023-11-28 00:00:00,2023-11-29 09:13:00,2023-12-19 00:00:00,21,10.0,1059.0,Primary,8.0,Apartment
9249,155937,6441083.0,Mostakbal City,10000000.0,,2023-11-01 00:00:00,2023-11-08 14:19:00,2023-12-20 00:00:00,21,10.0,996.0,Primary,8.0,Apartment
10015,333833,7755000.0,El Sheikh Zayed,8700000.0,,2023-11-13 00:00:00,,2023-12-20 00:00:00,21,26.0,823.0,Primary,10.0,Apartment
10148,342224,6580308.0,New Cairo,6650000.0,,2023-11-23 00:00:00,2023-11-24 19:16:00,2023-11-26 00:00:00,21,2.0,147.0,Primary,8.0,Apartment
8263,244104,3720000.0,North Coast,,3720000.0,2023-08-16 00:00:00,2023-08-17 00:00:00,2023-09-17 00:00:00,5,3.0,493.0,Primary,7.0,Chalet
11872,409,15863000.0,,,15863000.0,,,2024-02-08 12:25:00,21,26.0,274.0,Primary,8.0,Apartment
11208,70298,7506712.0,North Coast,,7506712.0,2024-01-09 00:00:00,,2024-01-10 00:00:00,5,3.0,305.0,Primary,8.0,Chalet
9157,165517,6239856.0,Mostakbal City,,6239856.0,2023-10-05 00:00:00,,2023-10-06 00:00:00,3,10.0,724.0,Primary,9.0,Duplex
11001,264821,2515012.5,North Coast,,5030025.0,2023-12-24 00:00:00,2023-12-25 16:48:00,2024-01-08 00:00:00,5,3.0,165.0,Primary,8.0,Chalet
9444,139847,3960000.0,Ain Sokhna,,3960000.0,2023-10-17 00:00:00,,2023-10-18 00:00:00,5,4.0,87.0,Primary,8.0,Chalet
9333,321964,1824799.0,6th of October City,,1850000.0,2023-10-14 00:00:00,2023-10-15 14:05:00,2023-12-17 00:00:00,21,1.0,653.0,Primary,8.0,Apartment
10893,113067,6255000.0,New Cairo,,6255000.0,2023-12-13 00:00:00,,2023-12-21 00:00:00,21,2.0,1037.0,Primary,8.0,Apartment
11002,264821,2866987.5,North Coast,,5733975.0,2023-12-24 00:00:00,2023-12-25 16:50:00,2024-01-08 00:00:00,5,3.0,165.0,Primary,8.0,Chalet
10897,309,6411664.0,,,6411664.0,,,2023-12-21 11:36:00,21,2.0,1037.0,Primary,8.0,Apartment
4151,175812,8574400.0,El Sheikh Zayed,,8574400.0,2023-01-16 00:00:00,,2023-01-17 00:00:00,6,26.0,836.0,Primary,9.0,Twinhouse
9781,138463,6550935.0,Mostakbal City,6386809.0,,2023-10-26 00:00:00,2023-11-06 10:29:00,2023-12-14 00:00:00,21,10.0,996.0,Primary,8.0,Apartment
3518,148941,3769682.0,New Capital City,,3769682.0,2022-11-07 00:00:00,,2022-11-07 00:00:00,21,9.0,809.0,Primary,,Apartment
5002,185199,2652000.0,6th of October City,2500000.0,2652000.0,2023-03-09 00:00:00,,2023-04-04 00:00:00,13,1.0,715.0,Developer Commercial Sale,5.0,Clinic
6900,215578,5214000.0,Mostakbal City,,5214000.0,2023-05-04 00:00:00,2023-05-08 00:00:00,2023-05-21 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
11209,358,8060000.0,,,8060000.0,,,2024-01-10 15:25:00,8,9.0,846.0,Developer Commercial Sale,7.0,Office
11224,202426,14589000.0,6th of October City,,14589000.0,2023-12-09 00:00:00,2024-01-11 10:35:00,2024-01-23 00:00:00,1,1.0,223.0,Primary,10.0,Villa
8764,305053,3793876.0,New Capital City,3000000.0,,2023-10-01 00:00:00,2023-10-02 08:23:00,2023-10-12 00:00:00,21,9.0,372.0,Primary,10.0,Apartment
4111,174914,3323441.0,New Capital City,3355370.0,3323441.0,2023-01-17 00:00:00,,2023-01-28 00:00:00,21,9.0,1012.0,Primary,10.0,Apartment
4110,174914,3355370.0,New Capital City,3323441.0,3355370.0,2023-01-28 00:00:00,,2023-01-28 00:00:00,21,9.0,1012.0,Primary,10.0,Apartment
11015,342,14907703.0,,,14907703.0,,,2023-12-26 11:06:00,5,3.0,989.0,Primary,8.0,Chalet
11226,353932,,New Cairo,16000000.0,,,,,1,2.0,147.0,,,Villa
10933,376059,2695055.0,New Cairo,,2695264.0,2023-12-21 00:00:00,2023-12-21 20:20:00,2024-01-15 00:00:00,21,2.0,147.0,Primary,8.0,Apartment
11018,375318,4400000.0,El Sheikh Zayed,,4400000.0,2023-12-25 00:00:00,,2023-12-26 00:00:00,8,26.0,1033.0,Developer Commercial Sale,10.0,Office
6476,188286,2150810.0,New Capital City,2150810.0,2150810.0,2023-04-02 00:00:00,,2023-04-02 00:00:00,21,9.0,372.0,Primary,3.0,Apartment
10483,297796,,New Capital City,5000000.0,,,,,21,9.0,271.0,,,Apartment
1947,26751,4104000.0,New Cairo,,,2022-03-22 00:00:00,,,21,2.0,345.0,,,Apartment
11232,362,11302677.0,,,11302677.0,,,2024-01-11 13:06:00,7,10.0,724.0,Primary,8.0,Townhouse
6629,200698,3616359.0,New Capital City,,3616359.0,2023-04-05 00:00:00,,2023-04-06 00:00:00,21,9.0,1012.0,Primary,10.0,Apartment
11085,247513,25512000.0,North Coast,,25512000.0,2023-12-10 00:00:00,,2023-12-30 00:00:00,5,3.0,530.0,Primary,6.0,Chalet
2359,96435,2665000.0,New Cairo,,,2022-05-25 00:00:00,,,21,2.0,538.0,,,Apartment
11094,218658,4605000.0,New Capital City,,4605000.0,2023-12-21 00:00:00,,2023-12-31 00:00:00,21,9.0,1058.0,Primary,7.0,Apartment
589,26220,3943000.0,Joulz,,,2020-09-16 00:00:00,,2020-09-16 00:00:00,21,,,,,Apartment
7130,223739,3261759.0,New Capital City,3000000.0,3261759.0,2023-05-25 00:00:00,,2023-06-19 00:00:00,21,9.0,372.0,Primary,10.0,Apartment
2030,81884,2526000.0,New Cairo,,,2022-03-31 00:00:00,,2022-04-19 00:00:00,21,2.0,345.0,Primary,,Apartment
11255,375297,2312290.0,New Cairo,,2312290.0,2023-12-20 00:00:00,,2024-01-12 00:00:00,21,2.0,147.0,Primary,8.0,Apartment
6722,181500,3856000.0,New Capital City,,3856000.0,2023-04-18 00:00:00,2023-04-18 00:00:00,2023-05-03 00:00:00,21,9.0,1012.0,Primary,10.0,Apartment
9218,49,45231253.0,New Cairo,,45231253.0,2023-10-09 00:00:00,,2023-10-10 00:00:00,10,2.0,344.0,Developer Commercial Sale,4.0,Retail
2985,125222,2921660.0,Madinaty,2921660.0,2921660.0,2022-09-06 00:00:00,2022-09-06 00:00:00,2022-10-19 00:00:00,21,28.0,624.0,Primary,,Apartment
940,44741,2614000.0,El Shorouk,,,2021-08-07 00:00:00,,,21,8.0,219.0,,,Apartment
4211,176804,7076000.0,New Cairo,,7076000.0,2023-01-19 00:00:00,2023-01-20 00:00:00,2023-02-01 00:00:00,21,2.0,192.0,Developer Commercial Sale,8.0,Apartment
2067,83552,2586500.0,New Capital City,,,2022-04-09 00:00:00,,2022-05-14 00:00:00,21,9.0,482.0,Primary,,Apartment
8454,184462,7394500.0,New Cairo,,14789000.0,2023-08-30 00:00:00,,2023-08-30 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
11267,391276,2865611.0,6th of October City,3000000.0,,2024-01-13 00:00:00,2024-01-23 20:35:00,,21,1.0,653.0,Primary,,Apartment
2473,100992,1754999.0,New Capital City,2507000.0,,2022-06-19 00:00:00,,2022-06-28 00:00:00,21,9.0,252.0,Primary,,Apartment
976,46719,1841437.0,New Cairo,,,2021-08-24 00:00:00,,,21,2.0,195.0,,,Apartment
10434,359249,3335160.0,New Capital City,,3335160.0,2023-11-30 00:00:00,,2023-12-03 00:00:00,21,9.0,372.0,Primary,3.0,Apartment
901,40870,4611000.0,New Cairo,,,2021-08-02 00:00:00,,,21,2.0,148.0,,,Apartment
885,38818,2209936.0,New Cairo,,,2021-07-28 00:00:00,,,21,2.0,147.0,,,Apartment
9060,309117,3460000.0,New Capital City,,3460000.0,2023-10-01 00:00:00,,2023-10-01 00:00:00,21,9.0,1025.0,Primary,8.0,Apartment
904,40870,4611000.0,New Cairo,,,2021-08-02 00:00:00,,,21,2.0,148.0,,,Apartment
905,40870,4611000.0,New Cairo,,,2021-08-02 00:00:00,,,21,2.0,148.0,,,Apartment
750,30225,2009000.0,El Shorouk,,,2021-03-04 00:00:00,,,21,8.0,219.0,,,Apartment
